submission_date,state,conf_cases,new_case,conf_death,new_death
04/21/2020,MI,41630,1402,3303,124
01/27/2020,MD,,0,0,0
05/20/2020,VT,,1,,0
12/06/2020,WY,31561,376,257,0
06/01/2022,VA,1281718,2971,17022,11
03/30/2020,LA,,485,,34
02/19/2021,ID,137279,314,1608,1
04/09/2022,VI,,0,,0
02/20/2022,NJ,1864899,2900,29752,54
03/12/2020,WI,,3,,0
06/20/2022,ME,192948,0,2140,0
07/30/2021,NJ,906271,1119,23876,5
06/10/2022,NC,2343889,4192,22169,13
02/24/2022,AZ,1749192,1801,23658,86
11/20/2020,SC,190707,1773,,19
01/23/2022,VA,1037022,0,13232,0
10/07/2020,VT,,4,,0
08/17/2021,NJ,928851,1821,23994,19
11/16/2020,CT,87218,4639,3827,22
10/19/2020,VI,,0,,0
04/11/2022,MN,,673,12447,7
05/11/2021,DC,,87,,3
12/14/2020,AZ,404595,11809,6782,1
05/03/2022,OR,725150,1814,7511,6
07/29/2020,ID,18503,457,152,13
08/23/2022,MT,231796,0,3490,0
09/24/2020,MO,,1958,,25
04/10/2020,MN,,0,,0
04/28/2022,VA,1219824,2019,16866,18
07/01/2022,FSM,38,0,0,0
12/18/2021,NV,468953,0,,0
06/04/2020,MD,,876,2662,39
04/22/2022,IL,3114036,3807,33568,10
03/23/2021,VI,,19,,1
06/28/2020,DC,,32,,2
03/29/2021,VI,,0,,0
06/09/2022,MT,216867,0,3423,0
08/28/2021,RI,,366,,4
08/30/2022,KY,1046932,3415,14492,3
02/24/2020,MT,,0,,0
06/25/2021,OR,207787,229,2761,1
04/04/2022,DE,235298,53,2634,1
10/05/2021,VT,,74,,2
09/10/2020,AZ,205234,462,4999,22
06/21/2021,VI,,2,,0
10/21/2021,NV,434163,719,,29
08/21/2021,NC,977579,6569,12742,59
09/24/2021,MO,,2232,,13
10/14/2022,DC,,33,,0
07/25/2020,VA,80480,1245,1972,8
04/30/2022,CA,8605663,0,,0
03/15/2020,MD,,5,0,0
03/06/2021,ID,139874,104,1652,3
09/01/2022,SC,1300439,2291,,3
04/02/2022,IL,3069650,0,33394,0
12/20/2020,WI,457177,2045,4417,21
02/16/2021,LA,,0,8691,0
02/11/2021,LA,,2728,8617,27
06/07/2022,OR,776239,1813,7679,20
09/20/2021,CT,349627,484,6962,-1
09/28/2021,MI,1018842,3958,20929,31
04/02/2022,VA,1197359,0,16420,0
10/26/2020,MD,,565,4084,6
05/26/2022,MI,2197324,0,33428,0
03/21/2020,NJ,,437,,5
01/22/2021,VA,374908,4147,5269,62
08/28/2020,VI,,43,,0
09/30/2020,CT,55129,221,3610,3
07/08/2021,NV,337259,697,,2
07/22/2021,MI,903160,582,19891,3
04/27/2020,AZ,6716,190,275,0
02/04/2020,NC,,0,,0
08/14/2022,VT,,0,,0
10/11/2022,ME,210522,617,2304,10
03/25/2022,NJ,1893703,1176,30215,8
11/30/2021,NH,,957,,22
05/23/2022,WI,1459867,4976,12962,-5
12/15/2021,VA,738649,3135,12605,33
08/26/2022,CT,781289,662,9147,2
02/14/2022,ID,317490,1492,3745,25
03/14/2020,NV,,0,,0
03/04/2020,OR,,0,,0
11/11/2020,DC,,206,,0
07/09/2021,WI,613599,145,7356,24
02/25/2020,AZ,,0,,0
09/10/2022,KY,1059681,1445,14515,0
09/20/2021,MN,,821,7539,3
03/23/2020,DC,,21,,0
07/31/2022,KY,1007638,1372,14310,14
01/10/2021,KY,244619,3161,4805,45
12/18/2021,DC,,0,,0
11/09/2020,VI,,5,,0
05/26/2022,MD,,2677,14327,2
05/01/2020,VA,16109,1055,572,29
11/07/2020,VT,,26,,0
05/19/2020,NE,,234,,7
05/22/2020,MI,84728,1926,5378,31
07/13/2022,IL,3486089,5124,34232,21
10/18/2021,VI,,3,,0
10/16/2020,ME,5289,42,144,0
07/25/2020,DE,13569,114,533,2
02/13/2020,NV,,0,,0
09/18/2021,MT,122508,542,1880,3
04/17/2021,AZ,791526,480,15229,-2
05/05/2021,WI,600936,775,6863,14
12/15/2021,MN,,2217,9409,54
06/16/2021,MD,,78,9523,3
05/28/2020,MI,88502,1052,5558,28
03/18/2022,NE,335647,1,3306,0
07/08/2021,MI,898842,224,19833,5
06/24/2022,VI,,29,,0
03/23/2022,WY,123023,0,1783,0
02/08/2020,AZ,,0,,0
12/03/2020,VA,215768,2023,3798,34
08/25/2020,MD,,377,3674,1
02/17/2020,NJ,,0,,0
10/17/2021,WI,767889,1421,8250,1
04/02/2022,DE,235179,96,2634,2
10/01/2021,LA,,1373,12313,39
02/02/2022,MO,,9555,,68
04/13/2020,WY,275,103,,1
05/30/2020,AZ,19255,790,903,18
07/03/2020,OR,9186,342,206,0
09/09/2022,RI,,0,,0
04/18/2020,AZ,,212,,8
05/24/2020,WY,638,25,12,0
12/13/2021,KY,577864,1129,10826,19
01/10/2022,OR,478203,18503,5779,18
04/28/2020,OR,2385,31,99,7
04/21/2022,DE,237415,186,2642,0
09/21/2021,VI,,27,,1
05/24/2021,VI,,30,,0
07/12/2020,IL,153916,954,7187,19
09/08/2022,CA,10314717,0,,0
11/30/2020,MD,,1923,4685,24
04/10/2020,WI,,183,,17
02/23/2021,ME,34705,164,658,17
07/21/2021,KY,350710,1008,7099,7
10/04/2021,MO,,1181,,140
10/09/2022,MT,237599,0,3555,0
06/10/2022,WI,1491803,1851,13058,4
07/28/2020,NE,,320,,0
08/20/2022,WY,135873,0,1871,0
05/29/2021,KY,342073,275,6890,6
10/03/2021,DC,,153,,0
10/25/2021,MT,144958,1414,2259,12
05/08/2022,NJ,1970847,3309,30442,1
08/12/2022,NV,771096,468,,15
07/08/2021,MO,,2160,,6
06/28/2020,FSM,0,0,0,0
09/06/2022,RI,,0,,0
02/16/2022,NV,641199,724,,25
02/04/2021,AZ,722709,4420,12224,176
03/11/2021,ME,36374,276,700,0
10/20/2020,SC,158276,625,,12
01/06/2021,VT,,91,,2
06/27/2021,SC,495283,211,,0
02/21/2022,WI,1376791,2386,11739,18
01/18/2021,VT,,119,,0
10/12/2020,NJ,,627,14387,1
03/23/2020,VT,,24,,2
07/01/2021,WY,52360,63,747,0
05/28/2022,WY,124529,0,1820,0
05/23/2020,MD,,1071,2233,56
05/05/2021,SC,485438,607,,15
02/09/2021,WI,551050,865,6094,49
07/16/2020,NV,31915,1447,,8
10/02/2021,WI,732381,2184,8019,10
05/09/2020,SC,7434,233,,8
07/08/2022,ME,195818,203,2176,0
02/25/2022,MI,2054891,4985,31791,38
02/19/2020,CT,,0,,0
08/15/2022,NC,2552083,2261,22875,16
09/07/2020,MO,,721,,26
02/10/2021,SC,422799,2300,,48
07/17/2022,DE,263101,0,2701,0
08/04/2020,KY,32763,760,891,8
01/07/2021,KY,235638,4788,4680,48
03/03/2022,NV,646320,380,,21
07/27/2020,LA,,2343,3674,23
02/20/2022,NE,323577,0,3192,0
03/01/2021,NV,293980,226,,0
03/10/2021,MN,,905,6337,9
11/09/2020,ME,7294,107,155,4
04/19/2020,VT,,11,,0
06/24/2020,RI,,66,,6
01/27/2021,VT,,69,,0
06/02/2021,MO,,604,,7
05/13/2022,MD,,2609,14259,4
02/12/2020,WY,,0,,0
09/30/2020,ID,38186,614,431,5
09/14/2021,NJ,975737,2038,24335,22
12/26/2020,DC,,274,,6
07/22/2020,FSM,0,0,0,0
08/09/2021,RI,,101,,0
07/31/2022,VI,,0,,0
09/28/2021,MD,,972,10218,9
06/21/2022,NC,2371367,2600,22261,6
05/04/2021,MN,,995,6779,11
08/25/2021,DE,107655,329,1747,2
04/05/2022,LA,,190,14624,8
02/02/2020,LA,,0,,0
03/15/2022,NH,,39,,7
04/23/2022,NH,,0,,0
10/02/2020,DC,,65,,1
10/18/2021,AZ,1037544,1886,18320,57
07/01/2020,NH,,20,,2
10/22/2021,AZ,1045486,3074,18493,51
06/28/2021,SC,495426,190,,1
12/24/2020,WY,36700,0,373,0
07/27/2022,SC,1251176,2349,,4
07/26/2021,AZ,846966,1441,16193,0
09/10/2022,MI,2412147,0,34818,0
05/12/2020,FSM,0,0,0,0
02/11/2021,MT,96842,247,1320,0
03/16/2021,NE,,322,,1
09/10/2021,MN,,2037,7458,13
04/07/2020,NE,,47,,2
04/22/2022,ME,175296,318,2053,0
01/24/2020,CT,,0,,0
01/04/2021,ME,23140,443,363,9
12/05/2020,NV,165628,3194,,29
05/15/2022,ID,350791,0,4020,0
07/29/2020,NH,,13,,2
08/01/2021,RI,,145,,0
09/11/2021,CT,344536,449,6933,0
08/29/2021,DC,,275,,0
08/09/2020,MN,,618,1660,3
10/29/2021,NH,,2076,,21
05/25/2021,MT,100947,153,1606,3
02/08/2020,NJ,,0,,0
06/01/2022,NE,343070,511,3459,4
04/29/2020,NC,10139,357,414,15
05/09/2022,CT,690741,4590,8902,1
08/22/2020,SC,111868,1107,,54
12/21/2021,NE,245438,1269,2763,5
09/24/2022,MI,2439702,0,35089,0
12/29/2021,VI,,248,,0
09/21/2022,VT,,103,,0
09/26/2021,VT,,171,,4
03/29/2021,CT,285171,3229,6479,18
11/01/2021,FSM,5,0,0,0
05/28/2021,NH,,37,,2
02/22/2021,WY,45746,105,662,0
03/22/2022,CA,8466020,662,,13
09/02/2020,WI,77129,578,1142,11
02/09/2020,OR,,0,,0
10/13/2020,ME,5200,31,142,0
03/31/2022,RI,,242,,0
03/08/2022,OR,698127,352,6772,29
02/07/2022,ME,159338,580,1650,0
12/15/2020,IL,863477,7359,14509,132
06/23/2021,MI,896532,163,19743,11
09/09/2022,VA,1459742,3734,17954,29
04/09/2021,CA,3590758,2606,58943,155
11/23/2020,MN,,6343,3205,24
08/12/2020,MO,,1403,,11
07/10/2022,NV,721968,0,,0
11/10/2020,NV,112304,1322,,7
11/18/2020,NJ,,4736,14843,37
03/31/2020,CT,,557,,33
11/04/2021,SC,727433,796,,35
02/28/2022,VI,,3,,0
09/28/2020,NC,202545,799,3728,30
08/31/2021,AZ,931004,822,16745,-1
06/17/2021,VT,,8,,0
05/26/2020,DE,8273,94,395,6
05/19/2022,MI,2175649,0,33307,0
04/25/2022,WI,1410254,2931,12874,2
12/18/2020,NE,,1371,,17
02/12/2022,KY,882036,3746,12873,39
03/06/2022,MT,211335,0,3204,0
10/13/2020,DC,,46,,0
03/20/2022,FSM,13,0,0,0
01/31/2020,LA,,0,,0
01/05/2022,MN,,4140,10018,71
11/15/2021,MI,1209712,23167,22862,73
07/18/2021,VA,532438,254,9692,0
02/10/2020,VA,0,0,0,0
04/23/2020,NV,4208,127,,18
01/12/2022,AZ,1364508,18783,21687,6
11/28/2020,ME,11602,384,190,0
05/29/2022,NE,341596,0,3459,0
04/19/2021,CT,304834,780,6591,7
11/27/2021,DE,138176,240,2045,1
05/03/2021,MO,,510,,3
04/22/2022,ID,349057,195,4011,4
09/16/2021,NJ,979907,2958,24382,26
01/08/2021,DE,61138,562,1077,11
01/01/2022,DE,167529,3556,2192,9
01/20/2021,MD,,2167,6937,49
03/20/2021,FSM,0,0,0,0
12/22/2021,NE,246060,900,2768,10
08/03/2021,IL,1427901,2682,23458,10
05/03/2021,CT,312397,440,6673,15
09/19/2021,RI,,247,,0
12/28/2021,LA,,4313,13011,8
12/08/2021,DC,,128,,0
08/06/2022,ID,373285,0,4108,0
06/30/2022,NH,,237,,3
07/20/2020,SC,71416,2358,,18
01/11/2022,DC,,1308,,4
01/12/2021,ID,124248,1034,1373,12
02/09/2022,NJ,1846562,2329,29250,93
08/09/2021,ID,163848,316,1935,3
02/22/2020,MI,,0,,0
05/19/2021,MN,,654,6919,15
08/26/2021,WY,60317,467,835,0
04/16/2022,NC,2211717,1256,21840,11
08/11/2022,ID,374346,0,4113,0
06/28/2022,DC,,156,,0
08/02/2020,DE,14352,93,540,2
12/24/2020,NE,,709,,7
01/05/2021,MT,83378,714,1005,30
02/01/2021,WI,543165,781,5897,2
08/18/2022,KY,1028542,2806,14429,4
04/11/2021,FSM,0,0,0,0
11/21/2020,NV,131733,2019,,29
04/17/2022,VA,1208520,0,16699,0
01/09/2022,MN,,0,10106,0
04/11/2021,VT,,216,,1
12/17/2020,MT,75483,839,849,13
06/17/2021,CA,3699455,829,62565,31
04/14/2021,FSM,0,0,0,0
03/20/2020,KY,88,28,2,0
10/07/2022,MI,2461130,0,35340,0
02/13/2022,VI,,0,,0
02/11/2021,WY,45155,105,647,0
05/10/2020,VT,,7,,0
01/01/2022,AZ,1248753,8220,21196,125
08/06/2021,OR,226899,980,2889,4
08/12/2020,ME,3683,21,125,0
02/23/2022,RI,,208,,0
01/07/2022,NC,1548227,31801,17727,60
09/13/2020,NJ,,331,14242,4
04/27/2020,RI,,101,,7
03/03/2020,SC,,0,,0
03/02/2020,CA,39,5,0,0
12/15/2020,ME,17262,444,263,2
05/29/2021,DE,100314,97,1667,1
06/11/2020,ME,2418,47,100,0
09/27/2020,RI,,105,,0
06/27/2022,DE,258619,702,2678,0
02/04/2022,RI,,876,,13
06/07/2020,SC,14646,522,,12
05/22/2021,LA,,195,9554,0
10/30/2021,CA,4647587,0,,0
08/29/2022,CT,782044,126,9147,0
11/19/2021,RI,,561,,3
04/10/2020,MI,31276,1157,1823,165
07/20/2021,CA,3767185,4723,63653,4
02/21/2022,MN,,0,11961,0
12/06/2021,ID,245338,445,3279,7
06/21/2022,MT,218861,0,3440,0
09/18/2020,AZ,208878,1283,5160,42
08/31/2022,MN,,0,13078,0
08/13/2022,DC,,0,,0
02/03/2022,SC,1112845,5329,,139
02/20/2022,VA,1156819,0,14938,0
04/09/2021,NH,,537,,2
04/06/2022,MD,,491,14104,3
01/25/2020,KY,,0,,0
11/07/2020,MO,,2927,,46
05/11/2022,AZ,1794654,5490,26273,41
11/26/2020,WY,26677,0,215,0
03/29/2021,WY,47552,144,695,0
08/22/2020,DE,15747,81,552,1
04/10/2020,MT,,0,,0
06/17/2022,FSM,38,0,0,0
07/19/2020,CT,45910,0,3519,0
12/22/2020,NJ,,5229,16418,103
03/05/2020,VI,,0,,0
10/25/2021,VT,,127,,3
06/23/2021,DC,,9,,0
03/27/2020,VA,604,144,14,1
08/11/2020,VA,97712,996,2232,17
07/15/2021,RI,,55,,4
04/07/2021,KY,326760,654,6613,10
12/27/2020,VI,,0,,0
08/14/2020,CA,601075,7934,10831,165
02/27/2020,NC,,0,,0
01/28/2020,KY,,0,,0
03/12/2021,IL,1206172,1763,20901,41
06/19/2022,WI,1501470,0,13098,0
04/13/2020,ID,,28,,6
07/23/2022,VI,,0,,0
09/05/2022,MD,,0,14937,0
05/13/2022,AZ,1794654,0,26273,0
06/20/2021,ID,155438,60,1850,0
12/16/2020,DC,,263,,0
09/10/2020,OR,27287,183,484,3
08/09/2022,SC,1272406,1050,,0
10/07/2022,OR,899013,0,8590,0
11/19/2021,SC,734550,943,,14
10/30/2021,VI,,0,,0
04/04/2020,MD,,367,83,20
09/29/2022,IL,3760119,1827,34999,19
07/28/2020,NJ,,538,13905,21
02/12/2021,NJ,660067,3732,20147,64
10/19/2021,FSM,3,0,0,0
09/06/2021,NJ,962020,1951,24221,4
12/31/2021,CT,457827,0,7496,0
06/21/2022,VA,1318035,2527,17089,12
06/08/2021,NH,,3,,0
05/04/2021,DE,97796,135,1637,1
03/12/2020,NV,,4,,0
02/20/2020,IL,,0,,0
12/21/2021,ME,105001,937,1349,4
06/09/2022,MN,,1811,12701,9
03/05/2022,SC,1152632,331,,10
06/09/2021,ME,50198,62,815,0
09/30/2022,SC,1320826,642,,2
02/15/2022,CA,8259026,14697,,116
01/12/2022,NJ,1653738,23275,26868,103
06/05/2020,VI,,0,,0
06/07/2021,FSM,0,0,0,0
03/25/2021,AZ,779803,138,14940,32
10/18/2022,AZ,1994096,0,27408,0
05/01/2022,CA,8605663,0,,0
07/23/2020,DC,,42,,1
04/14/2022,CT,666900,407,8853,0
05/21/2022,CA,8797890,0,,0
12/04/2021,VA,719490,0,12386,0
10/03/2021,RI,,204,,0
06/04/2020,KY,10750,186,511,10
02/07/2020,FSM,0,0,0,0
05/01/2020,MI,52681,1171,4330,83
11/18/2020,CA,1047789,9811,18395,52
01/18/2021,MD,,1769,6835,49
10/09/2022,NJ,2338099,1421,31675,2
09/07/2022,WY,137140,0,1884,0
11/21/2021,NJ,1070006,1602,25435,4
07/21/2020,WI,44135,1161,859,13
03/22/2021,WI,572770,380,6576,0
04/27/2021,WY,48899,65,707,2
07/17/2022,NE,356054,0,3487,0
11/28/2021,AZ,1144263,2274,19629,5
03/18/2021,WY,46971,30,693,0
05/31/2020,SC,12058,410,,8
03/24/2021,MD,,1173,8544,15
08/27/2021,OR,268401,3191,3115,20
08/13/2022,MT,229948,0,3481,0
12/24/2020,CA,1998115,34039,23384,287
07/26/2021,ME,51287,94,849,1
03/20/2020,MI,6579,1041,13,4
01/06/2022,NE,260900,2872,2878,40
03/14/2022,CA,8438328,11628,,407
08/25/2022,AZ,1969508,0,27023,0
02/15/2021,MT,97539,138,1328,1
03/11/2021,MN,,1093,6356,19
06/20/2022,VI,,0,,0
07/19/2020,WY,1728,18,24,0
10/20/2020,CT,61863,434,3658,5
03/29/2020,AZ,,146,,2
07/28/2022,CT,762804,1049,9076,1
09/03/2020,DC,,58,,1
10/13/2020,VA,151357,1235,3132,11
08/24/2021,CT,335476,1071,6863,0
04/20/2022,ID,348949,183,4007,4
04/28/2021,MN,,1507,6723,22
09/05/2021,AZ,947244,3071,16933,1
01/10/2022,FSM,9,0,0,0
07/19/2021,MT,102337,27,1692,1
10/01/2020,WY,5170,135,53,3
07/06/2020,IL,147865,614,7026,6
08/30/2020,OR,25275,261,447,4
06/05/2021,IL,1384903,538,22912,32
07/20/2021,OR,213339,584,2832,6
03/22/2021,DE,87100,137,1541,0
04/13/2021,NV,308755,412,,7
09/06/2021,DC,,146,,0
07/05/2022,VI,,35,,0
06/12/2021,OR,204865,278,2729,3
09/13/2020,NC,184067,1102,3319,21
03/03/2020,RI,,0,,0
07/25/2020,VI,,9,,0
10/09/2020,DE,20696,158,599,2
12/12/2020,NH,,784,,10
07/01/2020,ME,2953,31,104,0
02/18/2022,NJ,1862636,2307,29698,38
06/12/2022,KY,947704,778,14029,5
02/26/2021,VT,,105,,0
10/04/2021,NE,207609,394,2420,0
05/05/2021,MD,,679,9200,12
03/05/2022,NH,,0,,0
09/21/2021,MN,,6321,7555,16
04/16/2021,LA,,479,9392,9
07/04/2022,VT,,141,,0
08/17/2020,WI,66196,469,1039,0
05/14/2021,DE,99072,128,1654,5
06/10/2022,NE,345169,0,3464,0
02/03/2020,MT,,0,,0
03/27/2021,NH,,371,,4
02/10/2020,RI,,0,,0
10/20/2020,NE,,642,,11
09/02/2021,CT,340508,686,6911,36
11/17/2021,MO,,2067,,4
09/11/2020,RI,,134,,4
03/30/2021,RI,,326,,5
03/16/2021,VI,,0,,0
04/24/2020,CT,23921,821,1764,125
07/27/2022,NJ,2202564,4748,31159,13
11/27/2021,AZ,1142134,3655,19626,47
05/31/2022,DE,251822,205,2669,1
04/23/2022,DC,,0,,0
06/10/2022,FSM,31,0,0,0
10/04/2022,CA,10412352,0,,0
01/15/2021,NE,,771,,0
08/22/2021,AZ,907486,3307,16576,3
08/27/2021,CA,4171104,13785,65033,102
04/10/2022,WI,1397347,0,12823,0
09/27/2021,MI,1015802,2909,20898,5
03/28/2021,NJ,789473,4509,21854,7
09/25/2022,MN,,0,13251,0
04/14/2021,MI,800658,6485,16909,54
06/16/2021,NJ,890696,283,23667,12
08/11/2021,NV,368625,916,,16
03/12/2020,NJ,,6,,0
07/09/2021,VT,,15,,0
10/29/2021,NC,1245086,1998,16223,28
01/30/2020,NJ,,0,,0
02/08/2020,WI,,0,,0
06/12/2021,MI,895054,160,19617,21
06/03/2022,CT,727769,1083,8976,1
12/05/2021,VT,,601,,3
08/12/2022,OR,864935,852,8267,10
06/10/2022,MO,,10802,,15
02/09/2021,NJ,650263,3576,19916,92
09/22/2022,MO,,0,,0
01/23/2022,OR,570892,0,5936,0
02/05/2020,ME,0,0,0,0
08/17/2020,RI,,79,,1
09/21/2021,ID,195103,1830,2276,13
04/17/2022,MN,,0,12464,0
10/27/2021,DC,,71,,0
07/15/2022,DC,,0,,1
12/14/2020,DC,,164,,1
10/13/2020,SC,152599,700,,7
08/14/2021,NC,944657,5875,12485,31
01/08/2022,VA,875944,0,13069,0
12/12/2021,DE,145576,637,2089,4
06/30/2021,DE,101124,31,1691,0
03/08/2020,NC,2,0,0,0
12/25/2020,VA,278048,4078,4268,29
11/14/2021,IL,1735586,0,26077,0
08/12/2022,NH,,254,,0
03/04/2022,ID,339071,1565,3907,16
04/21/2022,CA,8550657,0,,0
11/01/2021,WI,794533,4785,8495,14
06/07/2021,LA,,268,9629,4
05/02/2021,MT,98970,45,1574,0
10/24/2020,MD,,796,4072,7
09/04/2020,CT,51221,156,3583,0
02/20/2021,DC,,92,,1
11/24/2020,WY,25975,528,202,0
09/25/2021,KY,496694,3266,9000,66
08/21/2020,MD,,670,3643,8
03/02/2020,SC,,0,,0
09/17/2020,NC,188799,1659,3436,37
10/16/2021,AZ,1034220,2482,18216,9
07/06/2020,FSM,0,0,0,0
03/02/2021,MO,,637,,7
05/27/2021,DC,,22,,1
05/03/2020,FSM,0,0,0,0
08/20/2022,MO,,0,,0
08/25/2021,ME,54930,398,864,0
02/20/2020,WY,,0,,0
01/27/2020,DC,,0,,0
04/19/2020,RI,,327,,13
09/02/2021,WI,665473,2672,7638,13
04/02/2022,VI,,0,,0
05/04/2022,LA,,351,14693,2
05/31/2022,SC,1180323,798,,0
10/17/2020,ID,46754,878,487,6
01/18/2021,MO,,2901,,44
07/27/2020,WI,49417,601,893,1
01/20/2022,DC,,488,,1
10/01/2022,VT,,0,,0
07/31/2021,MN,,207,7247,2
12/11/2021,NJ,1124980,4596,25738,25
12/28/2020,NE,,1005,,28
02/03/2022,WI,1346588,5309,11293,39
09/14/2020,SC,131706,603,,19
03/27/2022,VT,,0,,0
02/28/2022,NV,645367,2379,,40
07/16/2020,OR,13509,428,249,2
08/25/2021,FSM,1,0,0,0
06/09/2022,WI,1490094,2049,13054,9
09/19/2021,MO,,1004,,1
04/04/2021,OR,166882,402,2392,1
06/12/2022,DC,,0,,0
03/09/2021,MN,,734,6328,2
03/06/2022,KY,904724,522,13509,22
06/22/2021,CT,319165,45,6797,3
12/26/2020,MI,527973,2546,12622,99
04/08/2020,ID,,22,,3
03/12/2022,MT,211688,0,3223,0
08/17/2022,NJ,2252846,2389,31326,11
07/21/2020,DC,,88,,1
06/24/2022,CT,738855,780,9025,0
04/01/2020,ID,,144,,0
04/22/2020,WY,326,6,6,0
08/08/2021,OR,229035,1068,2897,4
04/12/2020,WY,,9,,0
05/24/2022,MO,,0,,0
09/12/2022,VI,,44,,1
01/20/2022,WI,1258312,18127,10689,42
09/22/2020,AZ,210715,596,5230,20
12/20/2020,CA,1854456,46474,22571,225
02/16/2022,LA,,1216,14010,46
07/31/2021,IL,1421480,1869,23443,4
07/08/2022,CT,748823,1081,9040,0
06/26/2021,WY,52123,49,740,0
01/02/2022,ID,253175,0,3434,0
07/12/2020,CA,320804,8460,6989,97
05/29/2022,MT,215371,0,3400,0
09/28/2020,KY,62544,395,1443,9
08/08/2021,CA,3939747,13271,64312,36
11/12/2020,VA,180623,1521,3490,17
01/04/2022,DC,,2006,,2
08/19/2022,AZ,1963107,0,26962,0
03/08/2021,LA,,504,9044,10
07/29/2021,CT,323164,339,6821,5
07/16/2021,IL,1399946,676,23357,9
05/14/2022,NC,2260455,3858,21965,2
08/06/2021,RI,,283,,0
02/02/2020,IL,,0,,0
07/02/2021,CT,319735,89,6807,0
06/26/2022,DC,,0,,0
11/11/2021,NE,223488,997,2557,0
04/16/2021,FSM,0,0,0,0
04/27/2020,MT,451,2,16,2
07/24/2022,CA,9804803,0,,0
09/13/2022,NV,778990,0,,0
04/19/2022,NV,661027,391,,1
06/30/2020,WI,28659,629,784,7
04/03/2022,CA,8494005,0,,0
06/21/2022,SC,1200925,844,,0
05/21/2021,ME,49183,156,791,1
10/31/2021,DC,,0,,0
11/18/2020,LA,,2229,5939,28
06/17/2020,DC,,29,,3
11/14/2020,MN,,8689,2836,35
07/29/2021,MT,103514,239,1704,5
05/14/2022,VA,1242434,0,16954,0
05/24/2022,WI,1461465,1993,12962,1
06/24/2022,NH,,200,,2
08/24/2020,WI,70854,414,1081,0
06/28/2020,IL,141723,646,6888,15
06/21/2022,VT,,68,,0
07/04/2021,VA,529914,168,9647,4
04/25/2021,WI,594682,465,6756,-1
09/06/2021,VT,,144,,0
10/05/2020,NH,,35,,1
04/14/2022,KY,912280,313,13846,6
01/19/2021,MI,581356,2064,14335,69
02/18/2020,MD,,0,0,0
04/26/2022,MO,,0,,0
07/24/2021,KY,352593,1069,7113,5
10/09/2020,IL,313518,3117,8945,32
03/10/2021,DE,84933,197,1516,6
11/02/2020,CA,930628,4094,17683,21
10/13/2020,ID,44160,584,471,2
10/08/2022,WI,1649510,0,13534,0
02/10/2020,MO,,0,,0
07/28/2020,VT,,3,,0
12/23/2020,LA,,2974,6877,68
06/22/2021,IL,1389634,191,23165,8
10/16/2020,FSM,0,0,0,0
01/06/2022,FSM,9,0,0,0
12/01/2020,ME,12500,556,216,4
09/07/2021,VA,597464,2007,10098,18
09/20/2020,MI,208263,903,6683,5
08/15/2022,NJ,2248817,1135,31305,0
02/28/2020,DC,,0,,0
03/25/2022,VT,,0,,0
03/26/2021,NJ,781777,5599,21823,28
08/29/2020,WI,74800,862,1119,6
08/20/2022,CT,777732,592,9135,0
01/07/2021,MD,,2970,6358,37
07/22/2021,MO,,2865,,15
02/11/2022,ID,315468,1749,3727,15
11/10/2021,WY,84951,411,1298,0
07/07/2020,NV,23785,883,,11
06/22/2020,NE,,176,,5
12/08/2020,AZ,365421,12317,6449,23
06/02/2022,ID,353851,0,4026,0
07/25/2020,AZ,160087,3741,3286,144
04/21/2021,VI,,3,,0
07/02/2021,DC,,16,,0
07/21/2020,NJ,,347,13763,22
05/02/2021,VT,,81,,0
04/23/2021,DC,,101,,1
07/20/2022,MD,,2058,14636,7
06/30/2021,MI,897452,214,19787,5
01/27/2022,VA,1081269,11743,13432,36
10/31/2020,SC,167895,874,,6
01/02/2022,NH,,0,,0
02/10/2022,WI,1363024,2898,11533,57
10/08/2022,LA,,0,15241,0
07/13/2021,RI,,36,,0
12/29/2020,MI,536615,3334,12884,84
06/15/2021,IL,1387986,226,23083,15
08/16/2021,MO,,2097,,124
04/15/2020,VT,,9,,2
02/11/2021,NE,,464,,12
04/28/2021,WI,596552,824,6807,40
02/17/2021,NV,289392,363,,41
06/23/2020,RI,,49,,3
10/05/2020,ID,40131,458,447,5
06/15/2022,CT,734098,813,9009,0
04/13/2021,OR,171398,548,2446,5
09/06/2020,VA,121317,1199,2545,1
08/25/2020,CA,673095,4480,12003,48
12/23/2021,OR,410565,1333,5598,8
08/25/2022,NC,2578111,4050,23000,14
03/20/2020,MT,,6,,0
11/26/2020,DE,32065,582,738,2
04/20/2020,CT,18495,1853,984,204
05/18/2020,WY,577,12,8,2
04/11/2021,NC,800830,1568,11395,14
02/06/2021,ME,33094,242,622,1
03/17/2020,WY,,8,,0
01/12/2021,CT,204505,3689,5236,33
07/18/2020,ME,3264,20,117,0
10/14/2021,NE,211658,701,2445,12
07/19/2021,IL,1402763,939,23377,9
07/09/2020,CT,45224,101,3476,5
05/15/2022,MO,,0,,0
11/05/2020,KY,98625,2333,2055,30
10/24/2021,WY,80401,0,1149,0
04/24/2021,RI,,283,,0
12/09/2021,FSM,9,0,0,0
03/24/2022,MT,212158,45,3240,2
07/21/2020,LA,,1691,3498,36
08/04/2022,WI,1575065,2122,13237,2
01/22/2021,KY,271934,3494,5279,38
12/27/2021,VT,,214,,1
11/11/2021,MO,,3270,,2
